#{"t_start": 1767787310.158633, "env_id": "None"}
r,l,t
-23.018008,132,4883.887647
43.260012,44,4884.686364
49.743272,28,4885.197525
43.394535,49,4885.932471
32.573407,74,4887.021995
47.202549,44,4887.707145
35.051331,64,4888.698281
44.031559,49,4889.528471
24.034482,90,4890.723536
20.656018,85,4891.94986
27.687001,77,4893.123059
0.904641,109,4894.662516
19.722431,89,4895.955728
13.189901,103,4897.387825
29.969769,82,4898.591829
-23.808537,149,4900.513079
18.61766,92,4901.694012
9.882275,102,4903.009144
12.864275,100,4904.382935
-20.013549,131,4905.9849
24.413049,87,4907.111284
37.65578,64,4908.130379
14.595975,97,4909.468312
32.451883,74,4910.496953
35.109022,65,4911.541548
-44.637544,154,4913.527673
17.589813,97,4914.921693
39.718277,58,4915.850319
35.662512,70,4916.847989
5.006197,111,4918.344286
39.561973,55,4919.245209
46.486816,41,4919.994567
19.684179,88,4921.242864
8.199289,108,4922.718058
25.219101,94,4924.037205
21.835738,86,4925.160772
15.215883,97,4926.406956
23.337167,90,4927.56454
15.967417,87,4928.805097
10.095383,102,4930.1417
35.515422,63,4931.118186
12.965411,101,4932.492711
15.951563,96,4933.942852
-13.948382,126,4935.658287
3.634112,111,4937.164076
9.979999,102,4938.454774
47.804936,35,4939.133863
35.4537,66,4940.037812
50.347719,35,4940.822616
32.712483,73,4941.900473
26.663637,83,4943.102694
-26.850067,139,4944.906339
42.474343,91,4946.182719
32.440507,70,4947.258669
16.940392,91,4948.542356
-24.685654,146,4950.448911
21.893185,82,4951.535863
13.126398,98,4952.828494
49.962127,33,4953.490258
29.915522,74,4954.502967
3.562184,176,4956.731589
3.508494,110,4958.232445
-6.773691,120,4959.764663
16.296896,95,4960.969339
-42.990564,154,4963.005379
43.756235,48,4963.81519
18.145788,92,4965.002492
-53.927813,160,4967.00687
30.817207,75,4968.025216
5.05942,109,4969.405663
40.640739,57,4970.315135
-3.517149,119,4971.774117
0.093199,115,4973.302273
0.875627,205,4975.819558
-19.672093,158,4977.807148
51.927337,29,4978.425523
-26.133378,155,4980.399131
18.25398,90,4981.697564
28.888907,87,4982.963044
21.129318,86,4984.192545
52.240583,26,4984.78584
45.260907,46,4985.585632
-58.301049,162,4987.653056
4.566688,103,4989.070847
13.756595,94,4990.284014
6.158962,112,4991.801946
21.867735,90,4993.068039
40.934261,58,4993.892143
49.930448,34,4994.464236
-3.098203,117,4996.018803
1.570919,112,4997.417823
-18.134646,135,4999.215135
36.454859,61,5000.182673
-5.22692,116,5001.775292
39.107017,65,5002.809839
-0.708972,116,5004.294354
2.508941,111,5005.695441
46.244827,48,5006.511783
49.064301,35,5007.206229
45.913094,46,5008.001652
38.6708,66,5008.920349
23.426224,85,5010.154824
50.807263,13,5010.617294
29.90446,69,5011.681998
17.945657,92,5012.87391
32.868321,73,5013.960867
33.971131,69,5015.045846
4.398267,108,5016.520671
-8.850145,122,5018.139024
1.294938,116,5019.700778
3.192443,105,5021.11797
13.833042,98,5022.360399
41.02339,60,5023.203436
21.72434,90,5024.354887
38.03838,59,5025.359536
32.458402,77,5026.501745
2.767058,109,5028.006037
39.929687,57,5028.814635
6.05337,107,5030.230516
33.784954,64,5031.121228
48.50364,42,5031.779193
-20.062473,137,5033.586929
-10.111946,123,5035.217199
38.120846,62,5036.190397
33.097491,70,5037.142658
1.337019,100,5038.450403
41.851371,55,5039.249541
28.325803,74,5040.350957
31.805677,74,5041.38752
40.483621,66,5042.300257
18.53728,97,5043.538057
27.052642,80,5044.69455
0.022623,114,5046.223948
39.317471,61,5047.178571
-1.879203,116,5048.781758
-43.634214,152,5050.774995
14.247559,123,5052.389396
19.798983,202,5054.769795
44.991588,57,5055.690377
7.622494,112,5057.207307
50.834564,29,5057.72974
-37.647674,148,5059.595494
-49.043353,160,5061.506493
17.800561,93,5062.809568
50.571475,18,5063.310512
-18.248769,132,5064.919562
18.572919,95,5066.158503
44.428964,45,5066.948875
4.743163,109,5068.437679
-15.29219,128,5070.172559
33.031473,73,5071.16871
21.608112,88,5072.449967
47.480304,41,5073.19738
41.258045,50,5074.045191
20.598966,89,5075.352582
-5.474366,122,5076.89603
46.573842,46,5077.704197
4.190588,111,5079.147404
21.843432,85,5080.256078
15.003256,106,5081.697872
48.596272,34,5082.370871
-9.709731,120,5083.954216
29.397978,82,5085.127439
-70.116656,177,5087.340111
30.884597,65,5088.364377
41.312589,59,5089.298026
5.09187,109,5090.772731
47.607833,40,5091.503875
-22.043993,133,5093.237177
34.637346,66,5094.248266
13.010522,97,5095.592212
13.160436,102,5096.925676
13.640852,91,5098.270442
42.944092,47,5099.076617
-80.574233,193,5101.420781
-142.265283,251,5104.340725
51.403928,29,5104.979865
49.530643,27,5105.479607
41.671548,53,5106.389024
38.068202,63,5107.271307
3.930473,108,5108.646414
35.66075,68,5109.676713
-1.692546,117,5111.253834
43.67076,47,5112.096197
37.243738,63,5113.104179
34.876368,67,5114.023864
45.603866,46,5114.812536
20.885849,91,5116.120772
39.301507,57,5116.936635
14.905555,96,5118.284728
50.239485,26,5118.774144
17.811348,94,5120.081908
38.652004,58,5120.996448
10.630016,110,5122.40103
18.418817,93,5123.878358
-12.158469,151,5125.820553
44.438072,53,5126.6977
22.881454,89,5127.851137
-40.117665,159,5129.863158
51.576038,25,5130.442386
7.014408,144,5138.354986
4.186742,128,5140.011284
46.89673,39,5140.748423
42.504857,55,5141.564718
7.512673,110,5142.95488
33.553741,63,5143.937855
44.862623,49,5144.670841
-9.796125,123,5146.30311
38.65613,61,5147.26712
13.927533,83,5148.458455
38.000266,62,5149.388221
8.134405,90,5150.653628
28.319407,74,5151.753546
34.027391,72,5152.846029
0.819779,128,5154.597108
-6.802647,121,5156.19207
46.283734,43,5156.866657
40.019891,62,5157.858658
4.857156,109,5159.381047
21.125123,87,5160.51969
7.140681,100,5161.835036
41.111127,56,5162.740402
26.006509,85,5163.844131
44.206583,46,5164.553777
50.903582,24,5165.126647
39.89816,63,5166.053013
0.854975,115,5167.501156
14.52688,96,5168.892631
36.969862,66,5169.864534
50.460118,16,5170.341766
17.75535,92,5171.622757
33.510446,70,5172.697383
10.720511,143,5174.662624
-16.784518,132,5176.433065
22.83612,86,5177.7043
22.101542,83,5178.931696
52.096246,26,5179.42398
50.82202,27,5180.022486
18.385098,83,5181.111975
49.907676,30,5181.739446
24.151735,87,5182.986082
33.040008,73,5184.06443
-7.595149,132,5185.790573
40.723712,57,5186.606599
-116.017776,214,5189.278555
11.826772,100,5190.671524
-7.649977,122,5192.281163
8.040965,107,5193.729213
8.489144,109,5195.197777
50.496092,14,5195.569191
19.105892,94,5196.874832
29.032308,80,5197.935191
33.289407,72,5199.008064
-98.007656,201,5201.481716
35.680237,69,5202.43704
33.769849,68,5203.469084
41.754149,52,5204.334155
49.760458,30,5204.97728
46.406498,39,5205.704259
26.440534,151,5207.632524
52.088521,28,5208.145701
51.456444,23,5208.600094
21.772136,93,5209.899752
-72.677427,176,5212.012355
33.882512,72,5212.986361
35.413446,67,5214.005872
50.678469,24,5214.466418
30.054767,78,5215.499309
23.128906,89,5216.652603
-4.613542,119,5218.138196
47.054504,37,5218.838042
49.731048,28,5219.447665
42.062613,55,5220.243576
40.869312,55,5221.034253
12.432826,91,5222.208507
-20.056575,132,5223.961305
39.010395,57,5224.872137
9.711401,100,5226.148275
3.410455,111,5227.640869
18.14109,96,5228.875748
45.142345,47,5229.691455
12.471015,101,5231.061687
-23.083144,137,5232.835979
-16.231993,123,5234.485447
-32.42951,145,5236.379232
5.547302,106,5237.769391
28.428301,82,5238.849466
43.378642,45,5239.641234
16.23362,96,5240.995603
30.614519,74,5242.028178
47.273062,47,5242.734265
50.741423,21,5243.172365
-33.936231,152,5245.151678
44.907871,49,5245.89427
-25.164092,135,5247.663274
38.9298,55,5248.461136
34.557126,70,5249.545856
23.574219,84,5250.704395
4.677656,106,5252.068428
41.883762,51,5252.840492
32.153287,73,5253.921741
-15.516146,128,5255.566227
-17.822942,137,5257.241426
23.548144,89,5258.495755
-8.581511,123,5260.110713
35.150577,80,5261.297127
47.085512,45,5262.099911
6.633465,98,5263.449504
43.199897,53,5264.230809
39.732565,60,5265.07639
-12.82792,129,5266.804967
-59.513067,163,5268.893014
13.262052,97,5270.233915
34.776207,68,5271.265027
7.269385,105,5272.767536
38.632949,59,5273.709582
45.275401,47,5274.431788
11.515866,96,5275.751544
40.627795,55,5276.691565
44.105462,48,5277.511927
39.313765,55,5278.410742
15.109222,97,5279.73458
34.28126,72,5280.812993
35.637597,65,5281.824758
-0.866695,113,5283.229224
-52.491267,156,5285.157144
18.452218,95,5286.380917
39.99532,52,5287.1414
35.046353,70,5288.194553
30.930384,77,5289.341177
-11.449928,125,5290.989534
25.615056,86,5292.133147
8.348709,105,5293.581086
41.591678,49,5294.431021
29.487554,80,5295.492707
-36.407177,151,5297.426158
35.618056,70,5298.48526
12.973171,103,5299.884997
34.605672,73,5300.972277
41.400506,54,5301.864447
9.930302,105,5303.35231
-32.861353,146,5305.127235
-4.674421,121,5306.797499
-43.745641,152,5308.733071
49.557793,27,5309.330942
-7.823858,118,5310.800023
31.990761,71,5311.8538
-192.850101,234,5314.75612
-55.555055,166,5316.856506
24.988342,84,5318.054747
35.61291,68,5318.989639
49.660954,34,5319.661938
37.17301,62,5320.629638
28.118073,77,5321.758352
17.615398,91,5323.047007
37.115893,68,5324.092909
38.066886,61,5325.054657
23.641062,84,5326.253493
41.410871,55,5327.157418
16.62006,93,5328.629378
-37.926698,166,5330.756791
25.046198,86,5331.965948
-16.590689,131,5333.704298
-50.518824,164,5335.831091
15.418148,96,5337.218167
30.952528,79,5338.368623
21.693556,79,5339.526472
33.727798,68,5340.562701
17.41967,92,5341.908326
-168.572826,258,5344.982571
-20.684568,157,5346.966581
26.055345,81,5348.130882
49.518297,24,5348.706275
31.195969,74,5349.70816
28.602316,78,5350.847701
-36.991564,144,5352.750545
41.07217,57,5353.680413
-61.514248,167,5355.758311
19.681214,89,5357.017138
14.865191,99,5358.381629
-18.770526,134,5360.051167
26.036246,83,5361.140815
18.977878,92,5362.467113
17.43756,94,5363.675634
46.236408,44,5364.353274
28.409381,80,5365.510155
-23.653533,137,5367.171608
16.303535,121,5368.854396
31.437942,72,5369.865641
-3.925289,118,5371.417153
3.227875,109,5372.783828
33.405133,72,5373.880345
20.278798,84,5375.068305
22.887012,81,5376.234685
17.336434,87,5377.482219
5.751035,108,5378.944574
18.254047,80,5380.105729
43.374928,53,5380.876536
33.496088,65,5381.883104
50.785637,10,5382.202758
8.251757,108,5383.67992
48.599258,41,5384.423814
25.134157,96,5385.761925
52.802081,12,5386.204795
1.74983,115,5387.644345
50.428423,18,5388.042738
24.992669,84,5389.238205
35.324242,62,5390.228903
-73.02191,180,5392.545442
35.524231,67,5393.466392
19.36539,88,5394.710702
-0.390612,116,5396.265386
-36.680191,150,5398.215526
-2.921004,118,5399.794684
39.23333,61,5400.802937
-14.710833,155,5402.670953
15.777318,99,5404.046592
7.59879,127,5405.625288
-16.819849,134,5407.408207
-18.784555,133,5409.153768
35.788777,63,5410.161485
-52.408018,154,5412.023865
9.600961,101,5413.30777
37.807717,64,5414.294026
22.789824,85,5415.508297
-65.664203,181,5423.903984
49.998742,31,5424.44997
-18.839498,131,5426.169629
49.155766,27,5426.666305
-127.949161,226,5429.536035
-1.542132,111,5431.098993
-84.644829,181,5433.363734
7.224808,107,5434.809381
-2.128825,121,5436.480609
36.550597,63,5437.458784
35.899586,71,5438.535758
31.3463,76,5439.654623
37.236151,68,5440.700062
16.794902,95,5442.020739
41.974861,53,5442.787873
44.4162,48,5443.609089
-23.501849,146,5445.38423
2.038012,112,5446.914967
41.06272,55,5447.753832
7.042095,108,5449.217752
-36.706402,153,5451.109648
33.897169,69,5452.151437
38.456464,51,5453.001035
44.686319,46,5453.80388
42.221476,52,5454.668586
28.00956,77,5455.698986
42.355586,54,5456.512033
33.420059,66,5457.410184
6.843638,108,5458.871605
-12.072147,126,5460.410951
47.755567,34,5461.075876
9.966821,104,5462.505059
22.001677,97,5463.842527
27.721719,84,5465.079944
20.533286,84,5466.190578
47.254674,45,5466.884667
9.151806,104,5468.389393
-54.211098,173,5470.546652
1.249267,111,5472.05056
-9.382328,159,5473.963081
34.39024,69,5474.911108
35.739206,66,5475.818009
5.872226,109,5477.187708
18.294666,94,5478.514158
34.959082,69,5479.544637
44.952918,40,5480.319094
35.913346,62,5481.192024
14.347342,95,5482.41039
-1.361906,116,5483.964222
9.08762,102,5485.354728
25.658434,83,5486.555102
28.905335,77,5487.680856
36.335737,68,5488.708436
-100.303358,193,5491.148276
47.118787,38,5491.860945
-5.66097,120,5493.465775
47.290129,44,5494.236489
23.53347,84,5495.451427
19.587862,103,5496.875548
16.067781,96,5498.205935
16.049501,91,5499.548066
36.749697,67,5500.570131
37.012656,63,5501.452106
-983.609605,400,5506.054923
8.825964,104,5507.370989
-48.195098,159,5509.284167
-35.592975,147,5511.207213
34.217087,123,5512.828804
10.416912,101,5514.200653
-16.114753,126,5515.869987
-14.775276,126,5517.561225
-98.529177,198,5520.006363
0.511716,115,5521.449508
33.352315,69,5522.390293
-35.156194,149,5524.20867
-61.079192,163,5526.313727
-110.443418,219,5529.010797
-4.105276,121,5530.609608
-29.024211,133,5532.368656
45.346077,51,5533.222778
12.326704,98,5534.482067
35.824236,67,5535.520096
37.12093,66,5536.534122
-1.511217,112,5538.046304
39.344855,58,5538.866564
29.303801,77,5539.996503
37.491897,64,5540.901306
-15.932952,129,5542.515208
34.931379,64,5543.405558
51.077693,39,5544.125814
-23.256571,139,5545.83479
39.690532,55,5546.643488
30.537262,75,5547.773044
15.850079,96,5549.043166
-4.938614,118,5550.627112
27.373893,81,5551.799294
45.359415,50,5552.641563
11.983441,103,5554.051743
42.062073,63,5554.934093
36.423425,66,5555.946975
41.518843,51,5556.692602
25.622569,78,5557.728542
15.495071,101,5559.005168
23.071937,87,5560.239343
-15.665724,129,5561.940533
-3.638349,118,5563.514539
-22.366299,133,5565.245915
-22.42934,140,5567.071709
20.396239,94,5568.278528
30.070261,69,5569.225422
18.357798,89,5570.490472
18.761447,92,5571.78134
-23.072947,132,5573.478908
-30.579573,152,5575.433999
38.747004,57,5576.350658
19.984038,83,5577.579924
-45.967115,160,5579.658826
41.460438,54,5580.54095
34.440356,69,5581.587632
12.492367,121,5583.195737
47.791254,35,5583.78041
45.985099,45,5584.466213
43.360714,57,5585.409981
19.979456,92,5586.611722
4.222401,113,5588.13163
-9.965969,130,5589.723136
37.99319,62,5590.68412
2.455272,114,5592.203677
8.919447,108,5593.648278
34.990592,67,5594.668657
49.957269,29,5595.289588
32.655983,69,5596.336709
-27.226068,139,5598.143106
21.162888,95,5599.379453
8.341114,101,5600.77985
36.91062,61,5601.797992
-7.322875,102,5603.10915
35.013703,64,5604.118086
12.910494,107,5605.570301
29.749714,79,5606.642139
52.475242,26,5607.240791
30.870326,77,5608.372874
31.847472,73,5609.470513
45.82296,48,5610.211717
-57.718645,164,5612.325067
12.214136,101,5613.655069
13.100353,98,5615.030871
34.175829,68,5615.965854
13.9711,99,5617.313525
38.817149,63,5618.312795
8.133638,97,5619.545584
29.486976,79,5620.69569
47.942872,37,5621.400069
50.392691,17,5621.804798
39.565129,63,5622.688396
1.276509,112,5624.199358
-15.030101,132,5625.822199
32.222436,72,5626.812474
41.671416,59,5627.743408
0.427617,111,5629.250027
42.667451,51,5630.009408
52.617094,22,5630.558452
34.954988,67,5631.581481
26.356016,130,5633.164177
43.429012,55,5634.057578
39.778692,60,5635.03103
47.216479,39,5635.650088
19.623864,93,5636.990007
23.362021,81,5638.154623
48.84275,29,5638.777555
-29.426285,141,5640.608692
47.81152,58,5641.441959
5.531574,108,5642.904685
48.747419,30,5643.431171
-7.459649,120,5645.021067
28.874363,75,5646.030449
31.691003,73,5647.010157
-21.545493,134,5648.755568
13.744234,110,5650.305541
47.617031,36,5650.923642
1.720775,123,5652.53531
24.802414,88,5653.788615
52.666156,18,5654.294506
41.888284,57,5655.211326
42.875983,51,5655.961234
31.845093,89,5657.223847
-2.119077,126,5658.879696
35.648035,60,5659.721046
33.935648,72,5660.812003
8.616745,101,5662.10027
-13.56074,128,5663.810427
-3.144903,118,5665.340649
17.133149,98,5666.711275
-66.181051,168,5668.841185
13.538933,99,5670.226747
28.518738,78,5671.417993
11.059116,101,5672.809832
42.059973,56,5673.608941
29.814242,75,5674.709291
48.150313,41,5675.368164
29.832524,75,5676.360903
5.552063,105,5677.859683
-28.267391,136,5679.630784
-2.008341,134,5681.460194
-31.414299,141,5683.285001
26.765095,74,5684.38577
17.63247,89,5685.536464
19.596427,91,5686.808507
-110.192453,245,5689.759069
-21.803147,145,5691.62723
26.025275,85,5692.884654
42.591207,59,5693.728056
21.299892,88,5694.888742
-34.211038,143,5696.72899
45.914068,40,5702.336595
41.958956,48,5703.163867
-1.341922,116,5704.600292
19.24076,96,5705.946834
-34.094045,171,5708.129439
-1.680687,116,5709.682099
18.412048,96,5711.014251
45.428768,43,5711.674783
41.676154,49,5712.538722
42.067519,55,5713.341365
14.974902,96,5714.678039
43.118391,85,5715.944937
32.85434,71,5717.011014
24.918268,83,5718.198191
35.692546,69,5719.255654
0.919535,110,5720.74608
-20.453398,131,5722.466455
6.553711,107,5723.910852
13.772787,101,5725.288078
17.845013,95,5726.632666
-5.546446,122,5728.230113
40.74465,56,5729.143039
